	SentenceID	Sentence	initial_word	start_index	end_index	our_correction	gold_correction	ours_is_correct	languagetool_detection
2738	2524	Dopo avere finiti i miei studi penso di cercare un posto di lavoro all' estero .							[]
2739	2525	Ma adesso vogliamo vedere se troviamo un lavoro per te .							[]
2740	2526	Già ho un' idea .							[]
2741	2527	Ho sentito che per i corsi vengono cercate delle persone , che sono capaci di insegnare diverse lingue come l' Italiano , il Francese etc .	Italiano	111.0	119.0		italiano		['FN']
2742	2527	Ho sentito che per i corsi vengono cercate delle persone , che sono capaci di insegnare diverse lingue come l' Italiano , il Francese etc .	Francese	125.0	133.0		francese		['FN']
2743	2528	E con la tua maturità linguistica saresti un candidato perfetto !							[]
2744	2529	Che ne dici ?							[]
2745	2530	Farmi sapere !							[]
2746	2531	Tanti cordiali saluti , Paolo							[]
2747	2532	Cara Beatrice , caro Stefano , primo voglio gratulare del matrimonio .							[]
2748	2533	""" Congratulazione """""""" ."							[]
2749	2534	"In più , grazie mille per l' invito dopo la cerimonia al ristorante """""""" Da Ciro """""""" ."							[]
2750	2535	Devo dire , che andare non è possibile per me , perchè al 20 .	perchè	48.0	54.0		perché		['TP']
2751	2536	Novembre sono in Germania con la mia famiglia .	Novembre	0.0	8.0		novembre		['FN']
2752	2537	Vogliamo fare di ski e anche visitare gli amici .							['FP']
2753	2538	Ma sono securo che troviamo un regalo benissimo .	securo	8.0	14.0		sicuro		['TP']
2754	2539	Penso che il matrimonio e un giorno incredibile , anche senza me .	e	24.0	25.0		è		['FN']
2755	2540	Sono molto triste , perchè non può vedere il vestito di Beatrice .	perchè	20.0	26.0		perché		['TP']
2756	2541	Desidero vostro un giorno perfetto .							[]
2757	2542	Tanti saluti e bacci , Maria							['FP']
2758	2543	Cara Beatrice , caro Stefano , tanti auguri !							[]
2759	2544	È benissimo che decidono per il matrimonio .							[]
2760	2545	Poi cinque anni sarà tempo .							[]
2761	2546	Grazie mille per vogliono invitare Paolo e me .							[]
2762	2547	Ma Beatrice ... perchè non parli un po' di matrimonio quando telefoni con me ?	perchè	16.0	22.0		perché		['TP']
2763	2548	Spero trovari un vestito bellissimo .							['FP']
2764	2549	Ma , come conosco to , è tuo vestito il più bello del mondo .							['FP']
2765	2550	Puoi mandare una foto a me ?							[]
2766	2551	Quando scrivo la lettera , prendo il mano di Paolo e vanno nella cità in due .	cità	65.0	69.0		città		['TP']
2767	2552	Ne faccio lo shopping .							[]
2768	2553	Cerco un vestito e forse ancora le scarpe nuove o la giacca nuova .							[]
2769	2554	Lascio pagare Paolo .							[]
2770	2555	Vedono , è sicuro che vanno .							[]
2771	2556	Posso aiutare con qualcosa ?							[]
2772	2557	Parlano quando hanno bisogna l' aiuto .							[]
2773	2558	Conosco che desiderano per il matrimonio .							[]
2774	2559	Paolo ha parlato con tua madre , Stefano .							[]
2775	2560	Saranno felice perchè il regalo ma anche perchè il matrimonio .							['FP', 'FP']
2776	2561	Vedono al matrimonio .							[]
2777	2562	Con tanti saluti .							[]
2778	2563	Francesca							[]
2779	2564	Cara Beatrice , caro Stefano , voglio scrivervi le mie congratulazioni .							[]
2780	2565	Sono molto contento che vi avete trovato .							[]
2781	2566	Siete una coppia molta bella ed era solo una domanda del tempo , quando sposate .							[]
2782	2567	Anche voglio ringraziare per il vostro invito Il 20 novembre è un giorno buono .							[]
2783	2568	Penso , che ho tempo .							[]
2784	2569	Devo solo trovare una persona , che sta al mio bambino , ma credo , che non sia un problema .							[]
2785	2570	Devo dire , che sono un po' nervoso .							[]
2786	2571	perchè non era mai a una festa per una cerimonia .	perchè	0.0	6.0		Perché		['TP']
2787	2572	Ma spero , che hai un vestito molto molto bello .							[]
2788	2573	È un vestito bianco o rosso ?							[]
2789	2574	Sposarei in bianco , perchè è tradizionale e ho il vestito della mia madre .	perchè	21.0	27.0		perché		['FP?', 'TP']
2790	2575	Forse anche il mio amico ha il tempo di venire alla sua festa , lo chiedo .							[]
2791	2576	Ma c' è un problema molto grande , non ha nessun idea , che posso regalare .							[]
2792	2577	Avete un desiderio speciale ?							[]
2793	2578	Fosse bisogna qualcosa per la vostra prima casa insieme ?							[]
2794	2579	Non lo so .							[]
2795	2580	Ma la prossima settimana sara al IKEA e lì trovo un regalo buono .	sara	25.0	29.0		sarà		['TP']
2796	2581	Spero , che sareste contenta con la mia idea , perché non sono creativo .							[]
2797	2582	Sempre se un compleanno o il natale o un' altra festa dove si regala qualcosa ha questo problema .							[]
2798	2583	Vi desidero , che la ceremonia sara un giorno meravigliosa e indimenticabile per voi !	sara	31.0	35.0		sarà		['FP?', 'TP']
2799	2584	A dopo , Maria							[]
2800	2585	Cara Beatrice , caro Stefano , tanti auguri per il vostro matrimonio .							[]
2801	2586	Mi piace che sposate e sono felice che invitatemi .							[]
2802	2587	Al 20 novembre ho tempo e posso andare a voi matrimonio .							[]
2803	2588	Ma non conosco la chiesa di santa chiara perché non sono a Napoli da otto anni .	santa	28.0	33.0		Santa		['FN']
2804	2588	Ma non conosco la chiesa di santa chiara perché non sono a Napoli da otto anni .	chiara	34.0	40.0		Chiara		['FN']
2805	2589	In questo momento abito a Germania perché lo studio ma nonostante vedo andare .							[]
2806	2590	E posso regolare un regalato tipico tedesco a voi .							[]
2807	2591	C' è una bella idea , non ?							[]
2808	2592	Che cosa volete avere ?							[]
2809	2593	Un tavolo , una lampada o qualcosa tipico tedesco per mangiare ?							[]
2810	2594	Dicemi , perché vedo regalare un regalato bellissimo .							['FP']
2811	2595	Tanti saluti e molto fortuna per il futuro !							[]
2812	2596	Maria							[]
2813	2597	14 Maggio '11 Cara Beatrice , Caro Stefano , Ringrazio per il Vostro invito !							[]
2814	2598	Sono stato molto contento .							[]
2815	2599	Dopo dieci anni , ci conosciamo , Voi sposate .							[]
2816	2600	Vi desidero un tantissimo matrimoniale e per il futuro fortuna , soldi e molti bambini .							[]
2817	2601	Anche congratulazioni ai Vostri genitori .							[]
2818	2602	Gianni ed Emma Russo e Marcello e Hurieh Capurro .							['FP', 'FP']
2819	2603	Andró al Vostro matrimonio e poi quando ci incontriamo , farò una grande festa per voi .	Andró	0.0	5.0		Andrò		['TP']
2820	2604	Ma non ho un' idea per regolarvi .							[]
2821	2605	Penso che chiederò i vostri genitori .							[]
2822	2606	Non siete nervosi !							[]
2823	2607	A dopo ! le vostro Michele							[]
2824	2608	Cara Beatrice e caro Stefano , Congratulazioni per il vostro matrimonio e mille grazie per l' invito !							[]
2825	2609	Mi piace molto che avete deciso di sposare !							[]
2826	2610	Ho tempo per andare e sono molto contenta che posso participare !							['FP']
2827	2611	Beatrice , hai già trovato una bella vestita ?							[]
2828	2612	Ho anche una altra domanda : che cosa posso regolarvi ?							[]
2829	2613	Avete un desiderio speciale ?							[]
2830	2614	Forze avete bisogno di qualcosa per la vostra nuova cucina ?	Forze	0.0	5.0		Forse		['FN']
2831	2615	Spero di ricevere presto una risposta !							[]
2832	2616	Tanti saluti , Maria Rossi							[]
2833	2617	Caro Stefano e cara Beatrice , mi piace molto che sposate !							[]
2834	2618	Congratulazioni !							[]
2835	2619	Finalmente !							[]
2836	2620	Voi andate veramente bene insieme !							[]
2837	2621	Grazie per l' invito .							[]
2838	2622	Michele ed io vogliamo venire , ma non siamo ancora sicuri se abbiamo tempo , perchè la nostra baby-sitter è malata ...	perchè	78.0	84.0		perché		['TP', 'FP?']
2839	2623	Ma che cosa possiamo regalarvi ?							[]
2840	2624	Forse avete bisogno di qualcosa per la vostra cucina ?							[]
2841	2625	Oppure qualche cosa per il giardino ?							[]
2842	2626	Beatrice , hai già comprato il tuo vestito ?							[]
2843	2627	Lo possiamo fare insieme quando hai voglia .							[]
2844	2628	Ti posso aiutare quando non sei sicura .							[]
2845	2629	Il vostro matrimonio mi piace molto !							[]
2846	2630	Forse possiamo vederci prima il matrimonio .							[]
2847	2631	Scriveteci !							[]
2848	2632	A dopo , cordiali saluti , Maria e Michele							[]
2849	2633	Città X , 18 Agosto Cara Beatrice , caro Stefano , mi piace la novità che festeggierete il vostro matrimonio nella Chiesa di Santa Chiara .							['FP']
2850	2634	Quindi vorrei fare la mia congratulazione e vi ringrazio per questa carta .							[]
2851	2635	Ma a causa del compleanno di mio filgio non posso andare alla cerimonia .							['FP']
2852	2636	Spero che Beatrice non sia triste .							[]
2853	2637	Ma permetto che festeggi con voi alla ristorante e vi presenterò Marco che mi accompagnerà .							[]
2854	2638	Siccomè so che vi piaci il vino dell' Italia , vi vogliamo regalare sei bottiglie di vino che molti abitanti dell' Italia amano .	Siccomè	0.0	7.0		Siccome		['TP']
2855	2639	Spero che la ceremonia erà bellissima .							['FP', 'FP']
2856	2640	Tanti saluti !							[]
2857	2641	Maria Rossi							[]
2858	2642	Cara Beatrice e caro Stefano , tanti congratulazioni per voi .							[]
2859	2643	Mi preferito l' invito molto vorrei andare ma ho una problema perchè ho un altro invito per un matrimonio .	perchè	62.0	68.0		perché		['TP']
2860	2644	Mio fratello mammonia la sua ragazza Anna che conoscete .							['FP']
2861	2645	Ma grazie per l' invito .							[]
2862	2646	Davvero regola voi qualcosa .							[]
2863	2647	Avete un esempio per me ?							[]
2864	2648	Credo qualcosa per noi gardino vi preferite forse nuove sedie e un nuovo tavolo ?	gardino	23.0	30.0		giardino		['TP']
2865	2649	Vederebbe belissimo nel sua gardino nuovo .	belissimo	10.0	19.0		bellissimo		['TP', 'FP?']
2866	2649	Vederebbe belissimo nel sua gardino nuovo .	gardino	28.0	35.0		giardino		['TP']
2867	2650	Rispondete per favore .							[]
2868	2651	Tanti saluti , Maria							[]
2869	2652	Cara Bea , caro Stefano , tanti auguri !							[]
2870	2653	Sono euphorica che volete stare insieme sempre e che i genitori annunciate il matrimonio finalmente !	euphorica	5.0	14.0		euforico		['TP']
2871	2654	Ma ho un problemo con i figli .							['FP']
2872	2655	Napoli è molto lontano da qui e Giovanni non sarà a casa a Novembre .	Novembre	59.0	67.0		novembre		['FN']
2873	2656	Forse puo chiedere i miei genitori , ma non promesso niente !	puo	6.0	9.0		può		['TP']
2874	2657	Ma che cosa puo regalare i miei amici i più felice ?	puo	12.0	15.0		può 		['TP']
2875	2658	Forse mancate qualche cosa per la cucina oppure per i bambini ?							[]
2876	2659	Sono così felice !							[]
2877	2660	La chiesa di Santa Chiara è verramente meravigliosa !							['FP']
2878	2661	Gracie molto per l' invito !							['FP']
2879	2662	Sarò telefonarci !							[]
2880	2663	Braccio !							[]
2881	2664	Maria							[]
2882	2665	Città X , 14 maggio 2011 Cara Beatrice , caro Stefano , ieri ho ricevuto la Vostra invitazione per la Vostra cerimonia di matrimonio e Vi vorrei ringraziare moltissimo .							['FP']
2883	2666	Quando ho letto quest' invitazione ho telefonato direttamente Paola e Marco e gli ho raccontato la novità !							['FP']
2884	2667	Congratulazione !							[]
2885	2668	Finalmente avete deciso che volete vivere insieme come moglie e marito .							[]
2886	2669	Siete un po' curiosi ?							[]
2887	2670	Credo che e il nervocismo e la curiosità e i dubbi siano normali prima della ceremonia .	nervocismo	15.0	25.0		nervosismo		['TP', 'FP?']
2888	2670	Credo che e il nervocismo e la curiosità e i dubbi siano normali prima della ceremonia .	ceremonia	77.0	86.0		cerimonia		['TP']
2889	2671	In seguito vorrei riferendomi a quello che mi avete scritto : L' invitazione mi dà l' informazione che vi sposerete a Napoli in Chiesa Di Santa Chiara .	L'	62.0	64.0		l'		['FP?', 'FN']
2890	2671	In seguito vorrei riferendomi a quello che mi avete scritto : L' invitazione mi dà l' informazione che vi sposerete a Napoli in Chiesa Di Santa Chiara .	Di	135.0	137.0		di		['FN']
2891	2672	"Dopo vorreste festeggiare al ristorante che si chiama """""""" Da Ciro """""""" ."							[]
2892	2673	Mi dispiace , ma lavorò il 20 Novembre coneguentemente parteciperò solitamente alla festa .	Novembre	30.0	38.0		novembre		['FP?', 'FN']
2893	2673	Mi dispiace , ma lavorò il 20 Novembre coneguentemente parteciperò solitamente alla festa .	coneguentemente	39.0	54.0		 conseguentemente		['TP']
2894	2674	Che cosa Vi posso regalare ?							[]
2895	2675	Penso che volete viaggiare dopo la ceremonia dunque Vi farrò una sorpresa addatta .	ceremonia	35.0	44.0		cerimonia		['TP', 'FP?', 'FP?']
2896	2675	Penso che volete viaggiare dopo la ceremonia dunque Vi farrò una sorpresa addatta .	farrò	55.0	60.0		farò		['TP']
2897	2675	Penso che volete viaggiare dopo la ceremonia dunque Vi farrò una sorpresa addatta .	addatta	74.0	81.0		adatta		['TP']
2898	2676	Forse troverò una cosa utile ... -symbol- Spero di ricevere presto una vostra lettera o una Vostra telefonata .							['FP']
2899	2677	Molto affettuosamente Maria							[]
2900	2678	Saluti Stefano e Beatrice , tanti auguri a voi .							[]
2901	2679	Finalmente voi sposate .							[]
2902	2680	Grazie per l' invito , mi è piacuta molto .	piacuta	28.0	35.0		piaciuta		['TP']
2903	2681	Non ho pensato su una cosa meravigliosa come ques 'invito , quando ho aperto la lettera .							['FP']
2904	2682	Da quanti anni state insieme adesso ?							[]
2905	2683	Sicuramente mi piace andare da voi .							[]
2906	2684	Spero che non deva lavorare .							[]
2907	2685	Ma non so che cosa posso regalare .							[]
2908	2686	Normalmente si regala le cose come le posate oppure le cose per cucinare qualcosa .							[]
2909	2687	Non dico che cosa porterò per voi .							[]
2910	2688	Deve essere una sorpresa .							[]
2911	2689	Ditemi i vostri consigli e i vostri disederi .	disederi	36.0	44.0		desideri		['TP']
2912	2690	Quando non avete una idea , io troverò un regalo che vi piace .							[]
2913	2691	Avete bisogno d' aiuto ?							[]
2914	2692	Scrivetemi !							[]
2915	2693	Ancora molti congratulazioni .							[]
2916	2694	La prossima settimana , io so , se devo lavorare oppure no .							[]
2917	2695	Tanti saluti e ciao a dopo la vostra amica Maria Sono molto contenta partecipare nel vostro matrimonio !							[]
2918	2696	Cari amici Stefano e Beatrice , congratulazioni per il vostro matrimonio !							[]
2919	2697	Molte grazie per l' invito , sono molto felice e mi fa molto piacere !							[]
2920	2698	Allora , sono a Città X per incontrare la mia famiglia di Ottobre a Novembre 20 .	Ottobre	58.0	65.0		ottobre		['FN']
2921	2698	Allora , sono a Città X per incontrare la mia famiglia di Ottobre a Novembre 20 .	Novembre	68.0	76.0		novembre		['FN']
2922	2699	Dopo è molto difficile d' arrivare a Napoli in punto ma voglio festeggiare con voi quando arrivo !							[]
2923	2700	Quando sono a Città X , voglio comprare qualcosa per voi !							[]
2924	2701	Posso ricevere una camera all' hotel del mio fratello e voi due potete passare le vacanze romantico a Città X se volete !							[]
2925	2702	Ma posso comprare qualcosa tipicale per Città X e voi passate le vacanze in un altro paese !							['FP']
2926	2703	Che cosa volete ?							[]
2927	2704	Ci vediamo in Novembre !	Novembre	14.0	22.0		novembre		['FN']
2928	2705	Tanti auguri , Maria							[]
2929	2706	Cara Beatrice , caro Stefano , congratulazioni per il vostro Matrimonio !	Matrimonio	61.0	71.0		matrimonio		['FN']
2930	2707	È bellissimo chè decidete di sposare e restare nella futura insieme .	chè	13.0	16.0		che		['TP']
2931	2708	Mille grazie per il messaggio .							[]
2932	2709	Sono molto felice che invitatemi .							[]
2933	2710	Naturalmente vorrei partecipare alla festa .							[]
2934	2711	Però c' è un problema : Siccome devo lavorare al questo giorno arrivo un po tardi .	Siccome	24.0	31.0		siccome		['FN']
2935	2711	Però c' è un problema : Siccome devo lavorare al questo giorno arrivo un po tardi .	po	73.0	75.0		po'		['FN']
2936	2712	Vorrebbe un regalo concreto ?							[]
2937	2713	Se no , ho una sorpresa meravigliosa !							[]
2938	2714	Migliore saluti , Maria							[]
2939	2715	IL 20 MARZO , 2011 .							[]
2940	2716	GENTILI SIGNORI , IN RIFERIMENTO AL VOSTRO ANNUNCIO SUL GIORNALE , VORREI CHIEDERE INFORMAZIONI SUI VOSTRI CORSI DELLA LINGUA ITALIANA A ROMA .							[]
2941	2717	CI ANDRÒ DAL 28 MAGGIO PER DODICI SETTIMANE .							[]
2942	2718	SONO UNGHERESE E PURTROPPO NON PARLO ITALIANO MOLTO BENE , IL CHE MI DA FASTIDIO .	DA	69.0	71.0		DÀ		['FN']
2943	2719	SICCOME MI PIACEREBBE FREQUENTARE VOSTRI CORSI DI LINGUA , MENTRE A ROMA .							[]
2944	2720	VORREI RICEVERE INFORMAZIONI SUI PREZZI , LA DURATA E I DATI DEI CORSI DI LINGUA IN PICCOLI GRUPPI .							[]
2945	2721	VORREI ANCHE SAPERE CHE TIPO DI ALLOGGIO SAREBBE OTTIMO PER ME .							[]
2946	2722	SICCOME NON HO TANTI SOLDI , PENSO CHE I APPARTAMENTI CON ALTRI STUDENTI SONO ASPETTABILI PER ME .							[]
2947	2723	"IL MIO SOGNO È SEMPRE STATO DI PRACTICARE LA LINGUA ITALIANA NELLA """""""" CITTÀ ETERNÀ """""""" , DOVE POSSO CONOSCERE ANCHE LA CULTURA ."	ETERNÀ	75.0	81.0		ETERNA		['FN']
2948	2724	IN ATTESA DI UNA VOSTRA GENTILE RISPOSTA , DISTINTI SALUTI Michele Rossi Città X , UNGHERIA							[]
2949	2725	28/05/2011 .							[]
2950	2726	Egregio Signore , sto scrivendo per annurciarsi l' intenzione mia di frequentare uno di loro corsi relevanti , cioé il corso estivo al mare .	annurciarsi	36.0	47.0		annunciarsi		['TP', 'FP?', 'FP?']
2951	2726	Egregio Signore , sto scrivendo per annurciarsi l' intenzione mia di frequentare uno di loro corsi relevanti , cioé il corso estivo al mare .	cioé	111.0	115.0		cioè		['TP']
2952	2727	Sono un insegnante quindi fortunamente ho una vacanze di due mesi dal Luglio al Agosto .	Luglio	70.0	76.0		luglio		['FP?', 'FN']
2953	2727	Sono un insegnante quindi fortunamente ho una vacanze di due mesi dal Luglio al Agosto .	Agosto	80.0	86.0		agosto		['FN']
2954	2728	Penso che questo corso sia il migliore per me tanto sarò libero in questi mesi e mi piace essere in un paese mediterranae d' estate .	mediterranae	109.0	121.0		mediterranea		['TP']
2955	2729	Vorrei iscrivermi per una vacanze-studio di -unreadable - settimane .dal							['FP', 'FP']
2956	2730	10 July al 28 July Potrebbero informarmi che in quale modo sono abbinate questi corsi ?							['FP', 'FP']
2957	2731	Perché ho i progetti di prendere un alloggio a Roma nella casa di mia nonna .							[]
2958	2732	Tanto non bisognò di prenotare un alloggio .	bisognò	10.0	17.0		bisogno		['FN']
2959	2733	Anche posso usare la sua macchina per viaggiare .							[]
2960	2734	Avete menziato la possibilità di fare una vacanza in Cliento .	menziato	6.0	14.0		menzionato		['TP', 'FP?']
2961	2735	Posso andare lì quando io stesso voglio fare un vacanze o è un periodo deciso .							[]
2962	2736	In attesa nel suo risposto Cordiali saluti , Michele Rossi							[]
2963	2737	Al Centro di Lingua e Cultura Piazza Italia 2011 Maggio , 28 .							[]
2964	2738	Egregi Signori , Appena avevo letto il Vostro annuncio sul Vostro sito Internet , ho deciso di scriverVi per ricevere più informazioni dei corsi di lingua e cultura italiana .	Appena	17.0	23.0		appena		['FP?', 'FN']
2965	2739	Nel 2007 sono andata a Reggio Calabria dove ho trascorso due mesi e ho frequentato L' università Dante Alighieri per stranieri .	L'	83.0	85.0		l'		['FN']
2966	2740	Ci ho fatto due corsi di lingua e cultura i quali ho trovato molto utili ed interessanti .							[]
2967	2741	Quest' anno abbiamo deciso di andare a Roma , quindi la Vostra offerta mi sembra interessante .							[]
2968	2742	Vorremmo participare la programma di Natale dal 26 dicembre al 6 gennaio .	participare	9.0	20.0		partecipare		['TP']
2969	2743	Secondo me sia eccecionale combinare lo studio della lingua con una vacanza a Roma .	eccecionale	15.0	26.0		eccezionale		['TP']
2970	2744	Potreste farmi sapere il prezzo della programma di Natale ?							[]
2971	2745	Potreste consigliarmi se ci sono altri programmi e farmi sapere se è necessario prenotare ?							[]
2972	2746	Ci piace la musica , la cultura e la gastronomia di più .							[]
2973	2747	Che riguarda l' alloggio , vorremmo una camera matrimoniale in un albergo non troppo caro .							[]
2974	2748	Potreste mandarmi una lista dei alberghi con i relativi prezzi ?							[]
2975	2749	È meglio se piccoli animali siano amessi perchè abbiamo un cane che vogliamo portarci .	amessi	34.0	40.0		ammessi		['TP', 'FP?']
2976	2749	È meglio se piccoli animali siano amessi perchè abbiamo un cane che vogliamo portarci .	perchè	41.0	47.0		perché		['TP']
2977	2750	In attesa di una risposta , Vi mando i miei distinti saluti , Maria Rossi							[]
2978	2751	Il Centro di Lingua e Cultura Piazza Italia Via Bixio , 99 00185 Roma Città X , 28 maggio 2011 .							['FP']
2979	2752	Gentili Signori , Vi scrivo in risposta al Vostro annuncio apparso su un giornale che era tanto interessante per me .							[]
2980	2753	Quest' estate mi piacerebbe frequentare uno dei Vostri corsi d' italiano .							[]
2981	2754	Sceglierei un corso che dura 2 settimane .							[]
2982	2755	Comincerei lo studio il 3 luglio se aveste ancora posti liberi per questo periodo .							[]
2983	2756	Per quanto riguarda l' allogio , preferirei abitare in una casa privata , dunque potrei esercitare la lingua più .	allogio	23.0	30.0		alloggio		['TP']
2984	2757	Sarei grato se poteste mandarmi una lista che comprende i Vostri prezzi e anche la tassa dell' allogio .	allogio	95.0	102.0		alloggio		['TP']
2985	2758	In attesa di una Vostra cordiale risposta .							[]
2986	2759	Distinti saluti .							[]
2987	2760	Michele Rossi Strada Maggiore , 3 1031 Città X Ungheria							[]
2988	2761	Gentili Signori , Ho visto a Vostro nell' annuncio , per questo scrivendo una lettera , mi piace lingua italiana a Roma .	Ho	18.0	20.0		ho		['FN']
2989	2762	Mi piacerebbe frequentare sul questo corso , ma non so , come possibilità .							[]
2990	2763	Vorrei prenotare una camera singola , se possibile .							[]
2991	2764	Vorrei pendere anche se , i miei due cuccioli , posso stare con me una camera .							[]
2992	2765	Quando costa del corso , e quando costa una camera singola 28.maggio 2011 Saluti : Michele Rossi							[]
2993	2766	il 28 maggio 2011 Egregio Signor , ho deciso di rispondere all' anuncio , perchè si trovano un buon corso in Italia è non facile di solo .	Signor	26.0	32.0		signor		['FP?', 'FP?', 'FN']
2994	2766	il 28 maggio 2011 Egregio Signor , ho deciso di rispondere all' anuncio , perchè si trovano un buon corso in Italia è non facile di solo .	anuncio	64.0	71.0		annuncio		['TP']
2995	2766	il 28 maggio 2011 Egregio Signor , ho deciso di rispondere all' anuncio , perchè si trovano un buon corso in Italia è non facile di solo .	perchè	74.0	80.0		perché		['TP']
2996	2767	Mi piace se danno diversi diplant , e ne posso scegliere .							['FP']
2997	2768	E a secondo me , meglio rivolgermi con un organizzatore chi puó offrire molti possibilitá e programmi interessanti , mentre studio tutto il giorno .	puó	60.0	63.0		può		['TP', 'FP?']
2998	2768	E a secondo me , meglio rivolgermi con un organizzatore chi puó offrire molti possibilitá e programmi interessanti , mentre studio tutto il giorno .	possibilitá	78.0	89.0		possibilità		['TP']
2999	2769	Ho deciso il corso individuale , perchè mi serve se meglio il rapporto tra le insegnante e me , che piú importanti qui .	perchè	33.0	39.0		perché		['TP', 'FP?']
3000	2769	Ho deciso il corso individuale , perchè mi serve se meglio il rapporto tra le insegnante e me , che piú importanti qui .	piú	100.0	103.0		più		['TP']
3001	2770	Mi piace fare consigliare un alloggio buono , (e non troppo costoso ) ma se tutto è a posto , e anche ancora camere libere , mi desidero una camera singola in hotel .							[]
3002	2771	Ho domande : Quando euro dell' aloggio per una sera ?	aloggio	31.0	38.0		alloggio		['TP']
3003	2772	I prezzi comprendi la prima colazione ?							[]
3004	2773	(I ) Cordiali saluti , Maria Rossi							[]
3005	2774	Città X , 27 Maggio , 2011 Gentili Signori , tanti auguri per Voi aver potuto anunciare questo matrimonio di Beatrice a Stefano .	anunciare	78.0	87.0		annunciare		['TP']
3006	2775	Vorrei ringraziarVi per questa invita e vorrei farVi sapere che mi godo di potere participare a questa festa .							['FP', 'FP', 'FP']
3007	2776	"Ci vediamo in Chiesa di Santa Chiara e dopo al ristorante """""""" Da Ciro """""""" ."							[]
3008	2777	Ho solo una domanda .							[]
3009	2778	Potete aiutarmi facendomi sapere che regalo potrei portare ?							[]
3010	2779	In attesa di una risposta (anche su telefonino : 0345-11111111 ) Vi ringrazio anticipamente .							['FP']
3011	2780	Distinti saluti , Maria Rossi							[]
3012	2781	Maria Rossi 12345 Città X , il 20 ottobre '11 Strada Maggiore 1 Signori Beatrice e Stefano Russo / Tittarelli Via Friuli , 72 Napoli Cara Beatrice !							['FP']
3013	2782	Caro Stefano !							[]
3014	2783	Con la presente , vorrei esprimere i miei auguri a proposito del vostro matrimonio Ero veramente felice di sentire questa novità meravigliosa !							[]
3015	2784	Vi ringrazio anche del invito e ho povuto prendere qualche giorno libero .							['FP']
3016	2785	Cosi è possibile di participare alla vostra festa .	Cosi	0.0	4.0		Così		['FP?', 'FN']
3017	2786	Vorrei prenotare una camera vicino dal ristorante , cosi si festeggia ancora meglio , e voi sappete , c' è anche un viaggio abbastanza lungo da Città X a Napoli .	cosi	52.0	56.0		così		['FP?', 'FN']
3018	2786	Vorrei prenotare una camera vicino dal ristorante , cosi si festeggia ancora meglio , e voi sappete , c' è anche un viaggio abbastanza lungo da Città X a Napoli .	sappete	92.0	99.0		sapete		['TP']
3019	2787	Per il momento , non ho nessun' idea che cosa potrei regalarvi .							[]
3020	2788	Vi chiedo di aiutarmi e di farmi una proposta .							[]
3021	2789	Forse avete anche scelto un negozzio con una lista di regali di nozze ?	negozzio	28.0	36.0		negozio		['TP']
3022	2790	Sto aspettando la vostra risposta e c' è un piacere di rivedersi presto , Vi abbracio , Maria	abbracio	77.0	85.0		abbraccio		['TP']
3023	2791	Cari Beatrice e Stefano , I miei migliori auguri per il vostro Matrimonio !	Matrimonio	63.0	73.0		matrimonio		['FN']
3024	2792	Credo che abbiate una bella vita pieno di felicità e amore .							[]
3025	2793	Vi ringrazio molto per mio invito e sicuramente vengo anch' io con molto piacere .							[]
3026	2794	Una cosa cosi bella e importante non posso lasciare perdere .							[]
3027	2795	L' ultima cosa è chè volevo chiedervi , se avete una lista matrimonia .	chè	17.0	20.0		che		['TP', 'FP?']
3028	2796	Ancora i miei migliori auguri e tutta la felicità .							[]
3029	2797	Cari saluti Maria							[]
3030	2798	Maria Rossi Strada Maggiore 840 12345 Città X Stefano Tittarelli e Beatrice Russo Via Friuli 72 Napoli Caro Stefano , Cara Beatrice , Vi ringrazio per l' invito che ho ricevuto .							['FP']
3031	2799	Mi ha fatto un gran piacere .							[]
3032	2800	Cari congratulazioni per il vostro matrimonio e solo il meglio per il futuro .							[]
3033	2801	Arrivo con piacere alla ceremonia .							['FP']
3034	2802	Ma non credo che arriverò al ristorante .							[]
3035	2803	Perché ho già un altro appuntamento .							[]
3036	2804	Se mai ti faccio sappere una settimana prima .	sappere	17.0	24.0		sapere		['TP']
3037	2805	Altro non so che regalo vi piacerebbe .							[]
3038	2806	Dite mi per favore con cosa che vi posso fare un piacere ?							[]
3039	2807	Non vorrei regalare qualcosa inutile .							[]
3040	2808	Ormai ci sentiamo .							[]
3041	2809	Cari saluti Maria							[]
3042	2810	Cara Beatrice , caro Stefano !							[]
3043	2811	Tanti auguri per il vostro matrimonio e grazie per l' invito .							[]
3044	2812	Con piacere vi confermo questo appuntamento per la vostra festa .							[]
3045	2813	Arriveró con la mia moglie .	Arriveró	0.0	8.0		Arriverò		['TP']
3046	2814	Vi chiedo con cuore , quale regalo sarebbe effettivo per la vostra nuova vita insieme .							[]
3047	2815	Sarei molto contento se uno mi scrivesse un e-mail con una proposta prima l' appuntamento della festa .							[]
3048	2816	Cordiali saluti , Michele !							[]
3049	2817	XX							[]
3050	2818	Città X , 18 giugno 2011 Caro Francesco , Come stai ?							[]
3051	2819	Mi sembra che tutto vada molto bene per te! Tanti auguri per il tuo esame sopratutto l' hai superato benissimo !							[]
3052	2820	Penso che sia una buona idea di continuare con i tuoi studi universitari perché sei ancora molto giovane ed è sempre meglio di tenere alcuni certificati di più per trovare un lavoro piacevole !							[]
