fille	f I l @
fillen	f I l @ n
filler	f I l 6
filter	f I l t 6
findes	f I n d @ s
findet	f I n d @ t
finge	f I N @
finger	f I N 6
finges	f I N @ s
firft	f I r f t
fl*g	? E f ? E l g e:
flecken	f l E k @ n
fleda	f l e d a
fleicht	f l aI C t
flent	f l E n t
flickt	f l I k t
flieg	f l i: k
fliegt	f l i: k t
fliehn	f l i: n
flier	f l i: @
fligen	f l I g @ n
fliggt	f l I k t
fligt	f l I C t
flikt	f l I k t
flizt	f l I ts t
flizte	f l I ts t @
flogen	f l o: g @ n
flok	f l O k
flug	f l u: k
fluhr	f l u: r
flur	f l u:6
flus	f l U s
flutst	f l U t s t
flöstert	f l 2: s t 6 t
flöstete	f l 2: s t @ t @
fnster	f n s t 6
fnt	? E f ? E n t e:
fnüle	f n y: l @
foSch	f O S
fobei	f O b aI
foch	f O x
fodBiro	f O t b i: r o
fodei	f O d aI
fodt	f o: t
fogel	f o: g E l
fogl	f O dZ l
foher	f OY h 6
fohr	f o: r
fol	f o: l
folden	f O l d @ n
folen	f o: l @ n
foler	f o: l 6
folkt	f O l k t
folktin	f O l k t I n
foll	f O l
foller	f O l 6
folte	f O l t @
folten	f O l t @ n
fom	f o: m
fomfen	f O m f @ n
fon	f O n
fonBöro	f O N b 2: r o
fond	f O n t
fondbero	f O n t b @ r o
fonden	f O n d @ n
fonn	f O n
fonsch	f o: n S
font	f O n t
for	f O6
forbei	f O6 b @ aI
forder	f O6 t @ n 6
forderbeine	f O6 t @ n r b aI n @
forh	f o:6
form	f O6 m
forne	f o:6 6 n @
forosch	f o: r O S
fors	f o:6 6 s
forsich-tik	f O6 z o I C t I k
forsichtich	f O6 z o I C t I C
forsichtig	f O6 z o I C t I C
fort	f O6 t
fortsetzung	f O6 t z E t s U N
fosicht	f O z I C t
fote	f o: t @
foten	f o: t @ n
fotet	f o: t E t
foto	f o: t o
fotos	f o: t o s
fourschwunden	f u: 6 S v U n d @ n
fr*	? E f ? E r
fra	f r a:
frachte	f r a x t @
fragen	f r a: g @ n
frags	f r a: k s
frahen	f r a: @ n
frakt	f r a k t
frakte	f r a k t @
frakten	f r a k t @ n
fran	f r a n
fraragte	f r a r a k t @
fras	f r a s
frass	f r a s
frat	f r a: t
frate	f r a: t @
frau	f r aU
frauen	f r aU @ n
frausch-ien	f r aU S i: n
fraut	f r aU t
frazuced	f r a ts u ts E t
frdich	f r d I C
fredenshüpfer	f r e: d E n s h Y p f 6
freede	f r e: d @
frei	f r aI
freit	f r aI t
fres	f r E s
freschen	f r E S @ n
fresen	f r e: z @ n
fresnapf	f r E s n E p f
fress	f r E s
fressNapf	f r E s n a p f
fressen	f r E s @ n
fressnapf	f r E s n a p f
frest	f r E s t
fret	f r e t
fretsich	f r E t z I C
freu	f r OY
freu-dens	f r OY d E n s
freud	f r OY t
freude	f r OY d @
freudeauf	f r OY d @ ? aU f
freuden	f r OY d @ n
freuden-trenen	f r OY d @ n t r e: n @ n
freudentrenen	f r OY d @ n t r e: n @ n
freudes	f r OY d @ s
freudetre-nen	f r OY d @ t r @ n E n
freudetrenen	f r OY d @ t r e: n @ n
freudetrennen	f r OY d @ t r E n @ n
freudetränen	f r OY d @ t r E: n @ n
freudeweinend	f r OY d @ v aI n @ n t
freudsich	f r OY t z I C
freufen	f r OY f @ n
freuhen	f r OY h @ n
freuiden	f r OY d @ n
freulich	f r OY l I C
freun	f r OY n
freund	f r OY n t
freunde	f r OY n d @
freunden	f r OY n d @ n
freundesträngen	f r OY n d @ S t r E N @ n
freundetränen	f r OY n d @ t r E: n @ n
freundin	f r OY n d I n
freunglich	f r OY N l I C
freunten	f r OY n t @ n
freusch	f r OY S
freut	f r OY t
freute	f r OY t @
freute-	f r OY t @
freutisch	f r OY t I S
freutsich	f r OY t z I C
freßchen	f r E s C @ n
freüte	f r E Y t @
frft	? E f ? E r ? E f t e:
frgt	? E f ? E r g e: t e:
friche	f r I C @
fricke	f r I k @
friden	f r i: d @ n
fried	f r i: t
frieden	f r i: d @ n
friest	f r i: s t
frießt	f r i: s t
frirt	f r i r t
fris	f r I s
frist	f r I s t
frißt	f r I s t
fro	f r o
fro-lein	f r o l aI n
froch	f r O x
frochen	f r O x @ n
froden	f r o: d @ n
froeit	f r 2: aI t
froeunde	f r o OY n d @
frog	f r o: k
frohlich	f r o: l I C
frohlig	f r o: l I C
froho	f r o: h o
froien	f r OY @ n
froiit	f r o h i: t
froin	f r o ? I n
froint	f r o ? I n t
froit	f r OY t
frojt	f r O I t
frole	f r o: l @
frolich	f r o l I C
frolig	f r o l I C
frond	f r O n t
fronden	f r O n d @ n
frosch	f r O S
frosgesen	f r O s g @ z @ n
froutsich	f r u: t z I C
froyde	f r OY d @
frsch-	? E f ? E r ? E s ts e: h a:
frssnaf	f 6 s n a f
frsucht	f 6 z u: x t
fru	f r U
frude	f r u: d @
frudentrenen	f r u d E n t r e: n @ n
fruh	f r u:
frus	f r U s
frusch	f r u: S
frut	f r u: t
frzuced	f r ts u ts E t
frälich	f r E: l I C
fräut	f r OY t
frö	f r 2:
fröchlich	f r 9 C l I C
fröde	f r 2: d @
fröhlich	f r 2: l I C
fröhlichkeit	f r 2: l I C k aI t
fröhlig	f r 2: l I C
fröhliger	f r 2: l I g 6
fröi	f r 2: i
frölich	f r ? 2: l I C
fröliches	f r ? 2: l I C @ s
frölichkeit	f r ? 2: l I C k aI t
frölig	f r ? 2: l I C
frölisch	f r ? 2: l I S
frü	f r Y
früen	f r y: @ n
früer	f r y: 6
früh	f r y:
frühlich	f r y: l I C
frülhoch	f r Y l h o: x
frülisch	f r Y l I S
früt	f r Y t
fsest	f z E s t
fter	f t 6
fua	f u a
fubei	f u: b aI
fuder	f u: d 6
fuf	f U f
fuhnt	f U n t
fuhntbüro	f U n t b y r o:
fuhr	f u:6
fuhternapf	f U t 6 n a p f
fuler	f u: l 6
fult	f u: l t
fum	f u: m
fun	f a n
funbüro	f u n b y r o:
fund	f U n t
fundBüro	f U n t b y r o:
fundbero	f U n t b @ r o
fundberued	f U n t b e r u @ t
fundberü	f U n t b @ r y:
fundbiero	f U n t b i: r o
fundbiro	f U n t b i: r o
fundbro	f U n t b r o
fundbüro	f U n t b y r o:
funden	f U n d @ n
fundgruben	f U n t g r u: b @ n
fundpero	f U n t p @ r o
funen	f u: n @ n
fungzuniert	f U N ts u: n i: r t
funkistonirt	f U N k I s t o n i r t
funt	f U n t
funtBüro	f U n t b y r o:
funtbero	f U n t b @ r o
funtberuue	f U n t b @ r u: U @
funtbüro	f U n t b y r o:
funtlüro	f U n t l y r o:
fur	f U6 s
furd	f U6 s t
furtzen	f U6 s t t s @ n
fuss	f u: s
fuste	f U s t @
futa	f u: t a
fute	f u: t @
futer	f u: t 6
futert	f u: t 6 t
futerte	f u: t 6 t @
futter	f U t 6
futternapf	f U t 6 n a p f
futterschüssel	f U t 6 S Y s @ l
futtertesehr	f U t 6 t e z e r
fuß	f u: s
fußgangerzone	f u: s g a N 6 ts o: n @
fwr	? E f v e: ? E r
fäh-rt	f E ? E r t e:
fählt	f E: l t
fähngt	f ? E: N t
fähren	f E: r @ n
fährtich	f E r t I C
fäht	f E: t
fäld	f E l t
fälen	f E: l @ n
fält	f E l t
fäng	f E N
fänkent	f E N k @ n t
fänkt	f E N k t
färht	f E6 h O t
färletzt	f E6 l U E t s t
färt	f E6 t s
färtich	f E6 t t I C
fässt	f E s t
fäst	f E s t
föd	f 2: t
fölich	f ? 2: l I C
fölig	f ? 2: l I C
för	f 2: r
fötchen	f 9 t C @ n
fü	f y:
füchterlich	f Y C t 6 l I C
fühen	f y: @ n
fühlen	f y: l @ n
fühler	f y: l 6
führ	f y:6
fülen	f Y l @ n
füler	f Y l 6
füller	f Y l 6
fündbero	f Y n t b @ r o
fündbüro	f Y n t b y r o:
fünf	f Y n f
für	f y:6
fürden	f y: r d @ n
fürlich	f y: r l I C
fürsterlich	f y: 6 S t 6 l I C
füse	f Y z @
füsterte	f Y s t 6 t @
fütchen	f Y t C @ n
füter	f Y t 6
fütern	f Y t 6 n
fütter	f Y t 6
g	g e:
g*hts	g e: h a: t e: ? E s
g*nhe	g n h @
g-anzen	g e: ? a n ts @ n
gLückLich	g l Y k l I C
ga-bauch	g a b aU x
gaanicht	g a: n I C t
gab	g a: p
gabe	g a: b @
gaben	g a: b @ n
gabes	g a: b @ s
gabu*d	g a b U t
gabuten	g a b u: t @ n
gad	g a: t
gade	g a: d @
gafeurt	g a: f OY r t
gahb	g a: p
gahn	g a: n
gahsi	g a: z i
gaht	g a: t
gakeiner	g a k aI n 6
gam	g a m
gamen	g a: m @ n
gan	g a n
gane	g a n @
gangen	g a N @ n
ganich	g a n I C
ganicht	g a n I C t
ganiegs	g a: n j e: k s
gann	g a n
gannse	g a n z @
gans	g a n s
ganse	g a n z @
gansen	g a n z @ n
gansse	g a n s z @
gantz	g a n t s
gantze	g a n t t s @
gantzen	g a n t t s @ n
ganvosichig	g a: n f O S I C I C
ganz	g a n ts
ganze	g a n ts @
ganzendreg	g a n ts E n t r @ k
ganzezei	g a n ts @ ts aI
ganzezeit	g a n ts @ ts aI t
ganzfil	g a n ts f i: l
ganzgenau	g a n ts Z @ n ? aU
ganzkurz	g a n ts k U6 ts t s
ganzt	g a n ts t
ganß	g a n s
gap	g a p
gaputen	g a p j u: @ n
garade	g a r a: d @
garb	g a r p
garkeina	g a: r k aI n a
garkeinen	g a: r k aI n @ n
garn	g a r n
garnich	g a: r n I C
garnicht	g a: r n I C t
garnichts	g a: r n I C t s
garnigs	g a r n I C s
garnist	g a r n I s t
gas	g a: s
gase	g a: z @
gasen	g a: z @ n
gasi	g a: z i
gasie	g a: z i:
gassi	g a s i
gassi-gehen	g a s i g e: @ n
gassie	g a s i:
gatnicht	g a: t n I C t
gawen	g a: v @ n
gaz	g a ts
gaze	g a ts @
gaßi	g a: s I
gbracht	g b r a x t
gbst	g e: b e: ? E s t e:
gdacht	g d a x t
ge	g e:
ge******	g @
ge*aln	g @ ? a l n
ge*orfen	g @ O f f @ n
ge*ökd	g @ ? 2: k t
ge-baut	g e: b aU t
ge-falen	g e: f a: l @ n
ge-funden	g e: f U n d @ n
ge-kommen	g e: k O m @ n
ge-kukt	g e: k U k t
ge-legt	g e: l e: k t
ge-rant	g e: r a n t
ge-reuche	g e: r OY C @
ge-schaft	g e: S a f t
ge-schockt	g e: S O k t
ge-schprungen	g e: S p r U N @ n
ge-schriben	g e: S r i b @ n
ge-sehen	g e: z e: @ n
ge-spielt	g e: S p i: l t
geFunden	g @ f U n d @ n
geJn	g @ ? I n
geKauft	g @ k aU f t
geKugt	g @ k u: k t
gePlatzt	g @ p l a t s t
geacht	g @ ? a x t
geangen	g @ ? a n g @ n
geb	g @ p
geb-racht	g @ p r a x t
gebagt	g @ b a: k t
gebakt	g @ b a k t
gebanken	g @ b a N k @ n
gebat	g @ b a: t
gebe	g e: b @
gebel	g @ b @ l
gebelle	g @ b E l @
gebellt	g @ b E l t
gebelnd	g @ b @ l n t
gebelt	g @ b @ l t
geben	g e: b @ n
gebiben	g @ b i b @ n
gebildet	g @ b I l d @ t
geblasst	g @ b l a s t
geblatz	g @ b l a t s
geblatzt	g @ b l a t s t
geblben	g @ b l b @ n
gebleben	g @ b l e: b @ n
gebliben	g @ b l i: b @ n
gebliden	g @ b l i: d @ n
gebrach	g @ b r a x
gebracht	g @ b r a x t
gebrart	g @ b r a r t
gebrat	g @ b r a: t
gebrht	g @ b r t
gebrochen	g @ b r O x @ n
gebrül	g @ b r y: l
gebrült	g @ b r Y l t
gebun-den	g e: b U n d e: n
gebunden	g @ b U n d @ n
gebung	g e: b U N
geburstag	g @ b U6 s t a: k
gebutstag	g @ b u: t s t a: k
gebutz	g @ b U t s
gebällt	g @ b E l t
gebält	g @ b E l t
gecagt	g @ k E k t
gecha	g @ C a
gechapt	g @ C ? a p t
gechbrungen	g @ C b r U N @ n
gecheg	g @ C @ k
gechen	g @ C @ n
gecheng	g @ C @ n g
gechenk	g @ C @ n k
gechent	g @ C @ n t
gechischte	g @ C I S t @
gechite	g @ C i t @
gechng	g @ C N
gechochen	g @ C o x @ n
gechprungen	g @ C p r U N @ n
gecht	g @ C t
gechteld	g @ C t @ l t
gechuckt	g @ C U k t
gechört	g @ C 2: r t
geck	g @ k
geckangen	g @ k a N @ n
geckauft	g @ k aU f t
gecken	g @ k @ n
gecklaut	g @ k l aU t
gecknalt	g @ k n a: l t
geckomen	g @ k o: m @ n
geckommen	g @ k O m @ n
geckratz	g @ k r a t s
geckuck	g @ k U k
geckuckt	g @ k U k t
geckukt	g @ k U k t
geckut	g @ k u: t
geckwatsche	g @ k v a: t S @
gedacht	g @ d a x t
gedanken	g @ d a N k @ n
geden	g e d @ n
gedruckt	g @ d r U k t
gedrügt	g @ d r y: k t
gedrükt	g @ d r Y k t
geduld	g @ d U l t
geduldigt	g @ d U l d I C t
geemacht	g @ ? E m a x t
geen	g e: n
geesnabt	g e: s n a p t
geessen	g e: @ s @ n
gef	g @ f
gef*angen	g @ f a N @ n
gef=unden	g @ f U n d @ n
gefagelt	g @ f a: g @ l t
gefahlen	g @ f a: l @ n
gefahllen	g @ f a: l l @ n
gefahrat	g @ f a r ? a t
gefahren	g @ f a: r @ n
gefalen	g @ f a: l @ n
gefallen	g @ f a l @ n
gefalln	g @ f a l n
gefaln	g @ f a l n
gefan	g @ f a n
gefanden	g @ f a n d @ n
gefanen	g @ f a: n @ n
gefange	g @ f a N @
gefangen	g @ f a N @ n
gefaren	g @ f a: r @ n
gefarnt	g @ f a r n t
gefast	g @ f a s t
gefeind	g @ f aI n t
gefel	g @ f e l
gefeld	g @ f E l t
gefelt	g @ f E l t
gefeut	g @ f OY t
geffaen	g @ f a e: n
geffalen	g @ f a: l @ n
geffallen	g @ f a l @ n
geffangen	g @ f a N @ n
geffeurt	g @ f 2: r t
geffunden	g @ f U n d @ n
geflogen	g @ f l o: g @ n
gefohnden	g @ f o: n d @ n
gefoirt	g @ f o i r t
gefolkt	g @ f O l k t
gefonden	g @ f o: n d @ n
geforden	g @ f O6 t @ n t
geforfen	g @ f O6 f f @ n
geforünd	g @ f o r Y n t
gefracht	g @ f r a x t
gefrag	g @ f r a: k
gefrat	g @ f r a t
gefresen	g @ f r e: z @ n
gefreud	g @ f r OY t
gefreun-nt	g @ f r OY n ? E n t e:
gefreund	g @ f r OY n t
gefreßen	g @ f r E s @ n
gefrofen	g @ f r o: f @ n
gefroiet	g @ f r o i: t
gefroit	g @ f r OY t
gefrojt	g @ f r O I t
gefrout	g @ f r u: t
gefrun*	g @ f r U n
gefrut	g @ f r u: t
gefrät	g @ f r E: t
gefründt	g @ f r Y n t
gefuden	g @ f u: d @ n
gefuhnden	g @ f U n d @ n
gefun	g @ f ? U n
gefun-den	g @ f ? U n d e: n
gefund	g @ f U n t
gefunde	g @ f U n d @
gefunden	g @ f U n d @ n
gefundenhat	g @ f U n d @ n h a: t
gefunderd	g @ f U n d 6 t
gefunen	g @ f u: n @ n
gefunten	g @ f U n t @ n
gefurten	g @ f t r t @ n
gefönden	g @ f 2: n d @ n
gefühl	g @ f y: l
gefül	g @ f Y l
gefült	g @ f Y l t
gega	g @ g a
gegagan	g @ g a: k a: n
gegagen	g @ g a: g @ n
gegahngen	g @ g a: n g @ n
gegan	g @ g a: n
gegancken	g @ g a N k @ n
geganden	g @ g a n d @ n
gegane	g @ g a: n @
geganen	g @ g a: n @ n
gegang	g @ g a N
gegange	g @ g a N @
gegangen	g @ g a N @ n
gegangenplözlich	g @ g a N @ n p l 2: z @ I C
gegannen	g @ g a n @ n
geganngen	g @ g a n g @ n
gegben	g E k b @ n
gege	g e: g @
gege-ben	g e: g @ b @ n
gegeben	g @ g e: b @ n
gegebenhal	g @ g e: b @ n h a l
gegegesen	g @ g @ g @ z @ n
gegen	g e: g @ n
gegend	g e: g @ n t
gegendt	g e: g @ n t t
gegenstände	g e: g @ n S t E n d @
gegent	g e: g @ n t
gegenüber	g e: g @ n ? y: b 6
gegenüber-liegenden	g e: g @ n ? y: b 6 l i: g @ n d @ n
gegesch	g @ g @ S
gegesen	g @ g @ z @ n
gegessen	g @ g E s @ n
gegiben	g @ g i b @ n
gegieselt	g @ g i: z @ l t
gegkommen	g @ k k O m @ n
geglaupt	g @ g l aU p t
geglingelnd	g @ g l I N @ l n t
geglingelt	g @ g l I N @ l t
geglospft	g @ g l O s p f t
gegnealt	g e: g n e a: l t
gegngen	g e: g n g @ n
gegomen	g @ g o: m @ n
gegommen	g @ g O m @ n
gegongen	g @ g O N @ n
gegracht	g @ g r a x t
gegrast	g @ g r a: s t
gegrüst	g @ g r y: s t
geh	g e:
geh*enen	g @ n j @ n
geh.	g @
geha-ngen	g @ h a N @ n
gehabd	g @ h a: p t
gehabrt	g @ h a b r t
gehal-ten	g @ h a l t E n
gehalten	g @ h a l t @ n
gehang-en	g @ h a N ? E n
gehauen	g @ h aU @ n
gehbaut	g e: b aU t
gehben	g E b @ n
gehbliben	g @ b l i b @ n
gehbra-cht	g @ b r a ts e: h a: t e:
gehbracht	g @ b r a x t
gehbt	g e: p t
gehdacht	g e: d a x t
geheben	g @ h e: b @ n
gehefahren	g e h e f a: r @ n
gehefalen	g e h e f a: l @ n
gehefangen	g e h e f a N @ n
gehegeheben	g @ h e: g @ h e: b @ n
geheimnlis	g @ h aI m n l I s
gehekomen	g @ h e k o: m @ n
gehen	g e: @ n
gehen-	g e: @ n
geheng	g e: @ n g
gehengt	g e: @ n g t
gehenkt	g e: @ n k t
gehenmit	g e: @ n m i: t
gehet	g @ h e t
geheurt	g @ h OY r t
gehfafen	g e: f a: f @ n
gehfahr	g e: f a: r
gehfalen	g e: f a: l @ n
gehfallen	g e: f a l @ n
gehfunden	g e: f U n d @ n
gehfärlch	g e: f 6 l C
gehgahngen	g e: g a: n g @ n
gehgan	g e: g a n
gehgangehn	g e: g a N e: n
gehgangen	g e: g a N @ n
gehgehn	g e: g e: n
gehgetan	g e: g @ t a: n
gehholt	g i h o: l t
gehhört	g e: h 96 t s
gehin	g @ h I n
gehjagt	g E j a: k t
gehkomen	g i k o: m @ n
gehkommen	g i k O m @ n
gehlacht	g e: l a x t
gehlase	g e: l a: z @
gehlasen	g e: l a: z @ n
gehlassen	g e: l a s @ n
gehlaufen	g e: l aU f @ n
gehlekt	g e: l E k t
gehllten	g e: l l t @ n
gehmacht	g @ m a x t
gehmaht	g @ m a: t
gehmensem	g @ m @ n z @ m
gehmergt	g @ m 6 k t
gehn	g e: n
gehnohmen	g i n O m @ n
gehocht	g @ h o: x t
gehold	g @ h O l t
gehollt	g @ h O l t
geholt	g @ h o: l t
gehorschen	g e h O6 z I C @ n
gehort	g @ h O6 t s
gehoschen	g @ h o: S @ n
gehplatz	g e: p l a t s
gehrade	g @ r a: d @
gehrant	g @ r a n t
gehren	g @ r @ n
gehrochen	g @ r O x @ n
gehsagt	g e: z a: k t
gehsaugt	g e: z aU k t
gehsehen	g e: z e: @ n
gehsehn	g e: z e: n
gehsen	g e: z @ n
gehstanden	g e: S t a n d @ n
gehstorbensind	g e: S t O6 b a e: n z I n t
geht	g e: t
gehtan	g e: t a n
gehtmitDodo	g e: t m I t d o: d o
gehtnich	g e: t n I C
gehtzu	g e: t t s u:
gehult	g @ h u: l t
gehupft	g @ h U p f t
gehurt	g @ h U6 s t
gehweg	g @ v e: k
gehzogen	g i ts o: g @ n
gehän	g @ h E n
gehörd	g @ h 2: r t
gehörte	g @ h 2:6 t @
gehüft	g @ h Y f t
geibit	g aI b I t
geind	g aI n t
geiner	g aI n 6
geist	g aI s t
geisth	g aI s t
gekakt	g @ k a k t
gekanken	g @ k a N k @ n
gekannken	g @ k a n k @ n
gekaut	g @ k aU t
gekichat	g @ k I C a t
gekikt	g ? e k I k t
gekipt	g @ k I p t
gekischert	g @ k I S 6 t
gekl-ingelt	g @ k l ? I N @ l t
geklebt	g @ k l e: p t
geklekert	g @ k l e: k 6 t
gekleppt	g @ k l E p t
geklept	g @ k l E p t
gekletert	g @ k l e t 6 t
geklielt	g @ k l i: l t
gekliget	g @ k l I g @ t
geklinet	g @ k l i: n @ t
geklingeld	g @ k l I N @ l t
geklingelt	g @ k l I N @ l t
geklinget	g @ k l I N @ t
geklingetlt	g @ k l I N @ t l t
geklinkelt	g @ k l I N k @ l t
gekloft	g @ k l O f t
geklopfe	g @ k l O p f @
gekloppft	g @ k l o: p U f t
geknalt	g @ k n a: l t
geknudelt	g @ k n u d @ l t
gekof-t	g @ k O f t e:
gekokt	g ? e k O k t
gekom-men	g @ k O m m E n
gekomen	g @ k o: m @ n
gekomin	g e k o: m i: n
gekommem	g @ k O m e: m
gekommen	g @ k O m @ n
gekommmen	g @ k O m m @ n
gekra	g @ k r a
gekra-belt	g @ k r a b E l t
gekrabelt	g @ k r a b @ l t
gekrabet	g @ k r a: b @ t
gekrakt	g @ k r a k t
gekralt	g @ k r a: l t
gekratzt	g @ k r a t s t
gekricht	g @ k r I C t
gekrickt	g @ k r I k t
gekriclt	g @ k r I k l t
gekrieckt	g @ k r i: k t
gekrieht	g @ k r i: t
gekriekt	g @ k r i: k t
gekrigt	g @ k r I C t
gekrikt	g @ k r I k t
gekringelt	g @ k r I N @ l t
gekuaselt	g @ k u a: z E l t
gekuchelt	g @ k U x @ l t
gekuckt	g @ k U k t
gekugt	g @ k u: k t
gekukt	g ? e k U k t
gekwascht	g @ k v a S t
gekwicht	g @ k v I C t
gelach	g @ l a x
gelacht	g @ l a x t
geladet	g @ l a: d @ t
gelafen	g @ l a: f @ n
gelaht	g @ l a: t
gelanded	g @ l a n d @ t
gelanet	g @ l a: n @ t
gelanweilt	g @ l a n v aI l t
gelase	g @ l a z @
gelasen	g @ l a z @ n
gelassen	g @ l a s @ n
gelaufe	g @ l aU f @
gelaufen	g @ l aU f @ n
gelaufener	g @ l aU f @ n 6
gelauufen	g @ l aU U f @ n
gelauven	g @ l aU v @ n
gelaße	g @ l a s @
gelb	g E l p
gelb.orange	g E l b O r a N @
geld	g E l t
gelechelt	g @ l E C @ l t
gelechent	g @ l E C @ n t
gelechilt	g @ l E C I l t
gelegendis	g @ l e: g @ n d I s
gelegt	g @ l e: k t
geleichzeitich	g @ l aI C ts aI t I C
gelekt	g ? e l E k t
gelert	g @ l 6 t
gelet	g @ l @ t
geleufen	g @ l OY f @ n
gelherm	g E l h 6 m
gelht	g E l t
geligt	g e: l I C t
gelihen	g @ l I d n
gelink	g @ l I N k
gelipten	g @ l I p t @ n
gellacht	g E l l a x t
gellart	g E l l a r t
gellasen	g E l a: z @ n
gelmbenfileg	g @ l m b @ n f i: l e: k
geloker	g ? e l o: k 6
gelt	g E l t
gelug	g @ l u: k
gelöcklich	g @ l 9 k l I C
gem	g @ m
gema	g @ m a
gemach	g @ m a: x
gemachnd	g @ m a x n t
gemacht	g @ m a x t
gemachte	g @ m a x t @
gemaht	g @ m a: t
gemaldet	g @ m a: l d @ t
gemallt	g @ m a l t
gemalte	g @ m a: l t @
gemehrt	g @ m e: r t
gemein-sam	g @ m aI n z a: m
gemeinsan	g @ m aI n z a n
gemeisam	g @ m aI z a: m
gemeldt	g @ m E l t
gemerckt	g @ m 6 k t
gemerg	g @ m 6 k
gemergt	g @ m 6 k t
gemert	g @ m 6 t
gemmacht	g E m a x t
gemomen	g @ m o: m @ n
gemracht	g @ m r a x t
gemu-glich	g @ m u: g l I C
gemucklich	g @ m U k l I C
gemutlich	g @ m u: t l I C
gen	g @ n
genaht	g @ n a: t
genauso	g @ n aU z o:
genen	g @ n @ n
generfthat	g @ n 6 f t a t
genergt	g @ n 6 k t
geng	g @ n g
gengen	g @ n g @ n
genhen	g @ n h E n
geniest	g @ n i: s t
genist	g @ n I s t
genk	g E N k
genke	g E N k @
genom	g @ n o: m
genomen	g @ n o: m @ n
gensi	g @ n z i
gent	g E n t
genuch	g @ n u: x
genuk	g ? e n U k
genumen	g @ n U m @ n
genärft	g @ n 6 f t
genüslich	g @ n y: s l I C
geografi	g @ o g r a: f i
geousch	g O u S
gepagt	g @ p a k t
gepast	g @ p a s t
gepfifen	g @ p f i: f @ n
geplast	g @ p l a: s t
geplazt	g @ p l a ts t
geplazte	g @ p l a ts t @
geplust	g @ p l U s t
gept	g E p t
gepuund	g @ p U n t
ger	g E6
gerad	g e: r a: t
gerada	g @ r a: d a
gerand	g @ r a n t
gerannt	g @ r a n t
gerant	g @ r a n t
gerat	g e: r a: t
gerauschen	g @ r aU S @ n
gerchen	g @ r C @ n
gerech	g @ r E C
gerechnete	g @ r E C n @ t @
gerechnit	g @ r E C n I t
gerechtn	g @ r E C t n
gereded	g @ r @ d e t
geregt	g @ r e: k t
geresen	g @ r e: z @ n
geretet	g @ r e t @ t
gereuch	g @ r OY C
gereuche	g @ r OY C @
gereuchen	g @ r OY C @ n
gereusch	g @ r OY S
gerfrüut	g e:6 r f r Y U t
geriesen	g @ r i: z @ n
gerifen	g @ r i: f @ n
gerisen	g @ r i: z @ n
gerissen	g @ r I s @ n
gerissin	g @ r I s I n
gerit	g e: r I t
gerißen	g @ r I s @ n
geroch-en	g @ r O x ? E n
gerohen	g @ r o: @ n
gerorch	g @ r O6 r C
gerrannt	g E r a n t
gerruch	g e:6 r u: x
gerubelt	g 6 u b @ l t
geruch	g @ r U x
geruchen	g @ r u: x @ n
gerufen	g @ r u: f @ n
geruncht	g @ r U n S t
gerund	g @ r U n t
gerunte	g @ r U n t @
geruscht	g @ r U S t
gerustent	g @ r U s t E n t
gerutcht	g @ r U t S t
gerutscht	g @ r U t S t
geruttscht	g @ r U t S t
geräusch	g @ r OY S
gerüjet	g @ r Y y: @ t
ges	g @ s
ges-agt	g @ s ? a k t
ges-chmisen	g @ s k m I s @ n
ges-ehen	g @ s ? e: @ n
gesa-gt	g e: z a g e: t e:
gesaagt	g @ z a: k t
gesack	g @ z a k
gesackt	g @ z a k t
gesag	g @ z a: k
gesaght	g @ z a: g t
gesahgt	g @ z a: k t
gesaht	g @ z a: t
gesakkt	g @ z a k t
gesakt	g @ z a k t
gesangnd	g @ z a N n t
gesasgt	g @ z a s g t
gesat	g @ z a: t
gesaugt	g @ z aU k t
gesauk	g @ z aU k
gesaukt	g @ z aU k t
gesaupt	g @ z aU p t
gesaut	g @ z aU t
gesc-hafft	g @ s k h a f t
gescha	g @ S a
gescha-ft	g @ S a ? E f t e:
geschaft	g @ S a f t
geschang	g @ S a N
geschar	g @ S a r
geschaubt	g @ S aU p t
geschbrungen	g @ S b r U N @ n
geschdiegen	g @ S d i: g @ n
gescheft	g @ S E f t
geschehft	g @ S e: f t
gescheinge	g @ S aI n g @
geschek	g @ S E k
geschelt	g @ S @ l t
geschemt	g @ S @ m t
geschen	g @ S E N
gescheng	g @ S E N
geschengt	g @ S E N t
geschenk	g @ S E N k
geschi	g @ S i
geschichte	g @ S I C t @
geschieben	g @ S i: b @ n
geschiehen	g @ S i: @ n
geschiemft	g @ S i: m f t
geschikt	g @ S I k t
geschikten	g @ S I k t @ n
geschimft	g @ S I m f t
geschischte	g @ S I S t @
geschiste	g @ S I s t @
geschitscht	g @ S I t S t
geschlabert	g @ S l a: b 6 t
geschlafen	g @ S l a: f @ n
geschleudert	g @ S l OY d 6 t
geschmack	g @ S m a k
geschmiezen	g @ S m i: ts @ n
geschmießen	g @ S m i: s @ n
geschmis-sen	g @ S m I s z E n
geschmit	g @ S m I t
geschmizen	g @ S m i ts @ n
geschmolsen	g @ S m O l s @ n
geschmugelt	g @ S m u: g @ l t
geschmuselt	g @ S m u z @ l t
geschnapt	g @ S n a p t
geschng	g @ S N
geschnkt	g @ S N k t
geschnupert	g @ S n U p 6 t
geschogt	g @ S O k t
geschokt	g @ S O k t
gescholpat	g @ S o: l p @ t
